School ID,Name of School,Street Address,City,State,ZIP Code,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth All Grades,NWEA Math Growth Grade 3,NWEA Math Growth Grade 4,NWEA Math Growth Grade 5,NWEA Math Growth Grade 6,NWEA Math Growth Grade 7,NWEA Math Growth Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,EPAS Growth Percentile,EXPLORE Growth Percentile Grade 9,Plan Growth Percentile Grade 10,ACT Growth Percentile Grade 11,EPAS Attainment Percentile,EXPLORE Attainment Percentile Grade 9,PLAN Attainment Percentile Grade 10,Grade ACT Attainment Percentile Grade 11,EXPLORE Spring 2013 Average Grade 9,EXPLORE Spring 2013 Average Grade 10,EXPLORE Fall 2011 Average Grade 9,PLAN Fall 2012 Average Grade 10,ACT Spring 2013 Average Grade 11,Freshmen-on-Track Rate Percentage 2013,Freshmen-on-Track Rate Percentage 2012,4-Year Graduation Rate Percentage 2013,4-Year Graduation Rate Percentage 2012,5-Year Graduation Rate Percentage 2013,5-Year Graduation Rate Percentage 2012,College Enrollment Rate Percentage 2013,College Enrollment Rate Percentage 2012,College Persistence Rate Percentage 2013,College Persistence Rate Percentage 2012,Suspensions Per 100 2013,Suspensions Per 100 2012,Percentage of Misconducts Resulting in Suspension 2013,Percentage of Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspensions 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Gr3-8 On-Track Percentage 2013,One-Year DropOut Rate Percentage 2013,One-Year DropOut Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Zip Codes
400091,Chicago Technology Academy High School,1301 W 14th St,Chicago,IL,60608,LEVEL 3,ON PROBATION,1.0,ORGANIZED,73.2,86.7,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.0,88.0,5.0,21.0,18.0,22.0,15.0,9.0,14.8,14.6,13.4,13.7,14.9,83.15,-1.0,55.0,63.2,70.6,68.85,53.7,56.6,64.3,67.8,83.1,334.7,43.6,90.3,2.9,2.0,86.1,84.2,94.8,95.3,-1.0,6.6,6.2,1167895.908,1893487.722,41.86327277,-87.65914247,"{'latitude': '-87.65914247', 'longitude': '41.86327277'}",Not Available
610297,High School of Leadership at South Shore,7627 S Constance Ave,Chicago,IL,60649,LEVEL 3,ON PROBATION,8.0,PARTIALLY ORGANIZED,66.8,78.1,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,68.0,8.0,50.0,7.0,22.0,19.5,7.0,14.8,15.1,11.9,13.5,14.4,83.15,-1.0,39.2,34.7,47.1,42.6,43.2,49.0,37.9,41.0,103.7,107.5,76.7,53.9,2.8,3.2,74.7,70.9,92.0,93.9,-1.0,9.3,11.2,1189903.206,1854648.757,41.75619362,-87.57960727,"{'latitude': '-87.57960727', 'longitude': '41.75619362'}",Not Available
400117,Noble Street Charter School - Silver,8748 S Aberdeen St,Chicago,IL,60620,NOT ENOUGH DATA,NOT APPLICABLE,-1.0,WELL-ORGANIZED,88.7,90.9,STRONG,STRONG,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,92.1,89.4,94.8,95.3,-1.0,2.0,4.4,1170479.848,1846569.152,41.73446701,-87.65102422,"{'latitude': '-87.65102422', 'longitude': '41.73446701'}",Not Available
610390,Hyman G Rickover Naval Academy High School,5900 N Glenwood Ave,Chicago,IL,60660,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,77.1,80.0,STRONG,STRONG,STRONG,NEUTRAL,WEAK,STRONG,STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,76.0,29.0,84.0,43.0,46.0,43.0,41.0,16.5,17.0,15.4,16.3,18.7,94.0,88.3,70.1,63.2,71.4,72.1,58.6,65.4,79.3,60.6,17.0,18.8,10.0,11.0,2.3,1.9,92.9,93.3,95.7,95.9,-1.0,0.8,2.2,1165871.81,1939308.369,41.98905063,-87.66526222,"{'latitude': '-87.66526222', 'longitude': '41.98905063'}",Not Available
400142,YCCS-Virtual HS,1900 W Van Buren St,Chicago,IL,60612,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,51.5,100.0,NOT ENOUGH DATA,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,68.0,8.0,3.0,4.0,22.0,19.5,4.0,14.8,15.1,13.6,15.0,13.3,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,74.0,89.4,94.8,95.3,-1.0,46.4,4.4,1163764.147,1898218.879,41.87634352,-87.67417642,"{'latitude': '-87.67417642', 'longitude': '41.87634352'}",Not Available
610564,Disney II Magnet High School,3900 N Lawndale,Chicago,IL,60618,NOT ENOUGH DATA,NOT APPLICABLE,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1150989.856,1925703.541,41.9520236,-87.72035833,"{'latitude': '-87.72035833', 'longitude': '41.9520236'}",Not Available
400054,Noble Street Charter - Pritzker College Prep,4131 W Cortland Ave,Chicago,IL,60639,LEVEL 1,NOT APPLICABLE,-1.0,WELL-ORGANIZED,89.9,80.4,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,68.0,8.0,5.0,65.0,22.0,19.5,65.0,14.8,15.1,14.5,17.8,20.9,83.15,-1.0,81.1,84.0,90.5,84.5,85.2,75.2,65.1,72.6,17.0,1.5,45.15,-1.0,2.9,-1.0,95.1,96.0,94.8,95.3,-1.0,0.4,2.5,1148433.778,1912261.31,41.91518673,-87.73010225,"{'latitude': '-87.73010225', 'longitude': '41.91518673'}",Not Available
610304,Phoenix Military Academy High School,145 S Campbell Ave,Chicago,IL,60612,LEVEL 1,NOT ON PROBATION,-1.0,WELL-ORGANIZED,99.5,96.7,STRONG,STRONG,VERY STRONG,VERY STRONG,VERY STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,83.0,3.0,50.0,41.0,44.0,38.0,40.0,16.4,16.7,15.3,16.6,18.8,94.0,81.6,81.0,75.8,81.5,77.8,50.0,45.8,58.3,54.2,21.1,33.1,100.0,94.8,1.6,1.9,95.7,93.3,97.7,97.3,-1.0,0.5,3.6,1159815.389,1899102.492,41.87885054,-87.68865058,"{'latitude': '-87.68865058', 'longitude': '41.87885054'}",Not Available
610557,Pathways in Education,3270 W 87th St,Chicago,IL,60652,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,84.4,100.0,NOT ENOUGH DATA,VERY STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EMERGING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,68.0,8.0,11.0,6.0,22.0,19.5,6.0,14.8,15.1,13.6,14.8,14.7,83.15,-1.0,63.4,63.2,70.6,68.85,17.6,29.2,34.8,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,86.2,92.6,94.8,95.3,-1.0,25.6,32.1,1156010.611,1846750.39,41.7352669,-87.70402856,"{'latitude': '-87.70402856', 'longitude': '41.7352669'}",Not Available
400059,North Lawndale College Prep Charter - Collins,1313 S Sacramento Dr,Chicago,IL,60623,LEVEL 2,NOT APPLICABLE,-1.0,ORGANIZED,93.8,94.4,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,24.0,8.0,42.0,14.0,9.0,18.0,16.0,13.6,15.0,13.9,15.0,16.1,83.15,-1.0,69.4,65.3,68.3,77.2,68.2,65.7,76.1,67.8,1.3,1.5,45.15,-1.0,2.9,-1.0,93.7,96.2,94.8,95.3,-1.0,1.3,4.5,1156217.24,1893722.861,41.86416169,-87.70200761,"{'latitude': '-87.70200761', 'longitude': '41.86416169'}",Not Available
400113,Chicago Intl Charter - Chicago Quest North,1443 N Ogden Ave,Chicago,IL,60610,NOT ENOUGH DATA,NOT APPLICABLE,-1.0,NOT YET ORGANIZED,75.3,81.0,WEAK,WEAK,VERY WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,STRONG,NOT CERTIFIED,INCOMPLETE DATA,78.0,-1.0,-1.0,-1.0,23.0,88.0,69.0,28.0,-1.0,-1.0,-1.0,15.0,69.0,19.0,24.0,-1.0,-1.0,-1.0,-1.0,12.0,29.0,31.0,9.0,-1.0,-1.0,-1.0,-1.0,10.0,16.0,10.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,95.0,92.1,94.8,95.3,36.4,27.3,4.4,1171473.568,1909735.875,41.90778092,-87.6455312,"{'latitude': '-87.6455312', 'longitude': '41.90778092'}",Not Available
400135,YCCS-Latino Youth Alternative HS,2001 S California Ave,Chicago,IL,60608,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,59.4,76.9,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,68.0,8.0,58.0,6.0,22.0,19.5,6.0,14.8,15.1,13.6,15.0,14.0,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,79.7,89.4,94.8,95.3,-1.0,37.1,4.4,1158044.734,1890272.782,41.85465723,-87.69539303,"{'latitude': '-87.69539303', 'longitude': '41.85465723'}",Not Available
609735,Edward Tilden Career Community Academy HS,4747 S Union Ave,Chicago,IL,60609,LEVEL 2,ON PROBATION,10.0,MODERATELY ORGANIZED,79.0,81.6,WEAK,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,24.0,5.0,34.0,7.0,5.0,10.0,8.0,12.9,14.0,12.0,13.3,14.6,69.8,58.6,53.3,48.4,54.5,33.9,33.6,28.9,50.0,56.5,140.5,70.8,38.9,38.7,2.4,4.2,75.5,71.2,95.4,94.1,-1.0,8.9,12.6,1172475.474,1873203.826,41.80751207,-87.64292985,"{'latitude': '-87.64292985', 'longitude': '41.80751207'}",Not Available
400066,Perspectives Charter - IIT Math & Science Academy,3663 S Wabash Ave,Chicago,IL,60653,LEVEL 2,NOT APPLICABLE,-1.0,MODERATELY ORGANIZED,71.7,95.6,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,WEAK,NEUTRAL,STRONG,STRONG,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,3.0,-1.0,-1.0,-1.0,7.0,54.0,4.0,0.0,-1.0,-1.0,-1.0,0.0,15.0,2.0,7.0,-1.0,-1.0,-1.0,-1.0,5.0,8.0,12.0,8.0,-1.0,-1.0,-1.0,-1.0,3.0,7.0,27.0,11.0,24.0,5.0,34.0,18.0,13.0,20.0,20.0,14.0,15.2,13.2,14.9,16.7,83.15,-1.0,60.0,72.4,78.1,68.85,70.3,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,97.7,93.4,94.8,95.3,-1.0,6.6,7.8,1177370.594,1880635.506,41.82779593,-87.62475129,"{'latitude': '-87.62475129', 'longitude': '41.82779593'}",Not Available
400149,UNO Soccer Academy High School,5025 S St Louis Ave,Chicago,IL,60632,NOT ENOUGH DATA,NOT APPLICABLE,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1153935.735,1870964.718,41.80175621,-87.71098826,"{'latitude': '-87.71098826', 'longitude': '41.80175621'}",Not Available
400129,YCCS-Charles Hamilton Houston Alternative HS,4701 S King Dr,Chicago,IL,60615,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,24.8,71.4,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,6.0,22.0,19.5,6.0,14.8,15.1,13.6,15.0,13.7,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,78.9,89.4,94.8,95.3,-1.0,35.1,4.4,1179692.144,1873912.719,41.8092952,-87.61643967,"{'latitude': '-87.61643967', 'longitude': '41.8092952'}",Not Available
609769,Ray Graham Training Center High School,2347 S Wabash Ave,Chicago,IL,60616,LEVEL 2,NOT ON PROBATION,-1.0,ORGANIZED,77.4,94.4,STRONG,STRONG,WEAK,NEUTRAL,NEUTRAL,VERY STRONG,VERY STRONG,VERY STRONG,VERY STRONG,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,24.0,41.7,68.85,3.6,2.9,64.3,67.8,2.6,6.7,45.15,-1.0,2.9,-1.0,88.7,86.2,92.6,95.6,-1.0,2.2,7.6,1177161.058,1888615.131,41.84969736,-87.6252787,"{'latitude': '-87.6252787', 'longitude': '41.84969736'}",Not Available
400124,YCCS-Ada S. McKinley-Lakeside HS,2920 S Wabash Ave,Chicago,IL,60616,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,0.0,25.0,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,3.0,22.0,19.5,3.0,14.8,15.1,13.6,15.0,12.9,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,74.1,89.4,94.8,95.3,-1.0,36.1,4.4,1177162.238,1885557.753,41.84130767,-87.62536687,"{'latitude': '-87.62536687', 'longitude': '41.84130767'}",Not Available
610568,Pathways in Education Avondale,3100 W Belmont,Chicago,IL,60618,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1155139.455,1921155.338,41.93946057,-87.70522682,"{'latitude': '-87.70522682', 'longitude': '41.93946057'}",Not Available
609694,John Hancock College Preparatory High School,4034 W 56th St,Chicago,IL,60629,LEVEL 2,NOT ON PROBATION,-1.0,MODERATELY ORGANIZED,59.1,70.5,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EXCELLING,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,88.0,29.0,34.0,26.0,35.0,31.0,19.0,15.6,16.0,14.3,15.8,16.5,91.2,91.8,77.4,72.4,77.1,64.0,47.7,49.2,63.8,71.3,9.9,12.2,12.1,9.7,3.4,3.7,88.4,84.0,95.3,96.4,-1.0,0.0,3.9,1150280.45,1867197.827,41.79149114,-87.72449161,"{'latitude': '-87.72449161', 'longitude': '41.79149114'}",Not Available
610386,Peace & Education Coalition High School,4946 S Paulina St,Chicago,IL,60609,LEVEL 2,NOT ON PROBATION,-1.0,PARTIALLY ORGANIZED,88.0,100.0,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,5.0,22.0,19.5,5.0,14.8,15.1,13.6,13.5,13.6,83.15,-1.0,63.4,42.9,70.6,68.85,20.6,17.2,15.4,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,87.3,87.4,96.1,96.3,-1.0,43.2,39.3,1165811.293,1871700.681,41.80353157,-87.6674149,"{'latitude': '-87.6674149', 'longitude': '41.80353157'}",Not Available
610574,Winnie Mandela High School,7847 S Jeffrey Blvd,Chicago,IL,60649,LEVEL 2,NOT ON PROBATION,-1.0,NOT ENOUGH DATA,71.6,81.5,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,68.0,8.0,42.0,17.0,22.0,19.5,15.5,14.8,15.1,13.6,15.0,16.05,83.15,-1.0,63.4,63.2,70.6,68.85,53.7,56.6,64.3,67.8,17.0,1.5,45.15,-1.0,2.9,-1.0,88.1,89.4,94.8,95.3,-1.0,3.3,4.4,1190942.538,1853143.407,41.75203776,-87.57584698,"{'latitude': '-87.57584698', 'longitude': '41.75203776'}",Not Available
